,generation,mother,father,child,child_no,mutation
150,18,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.4|0.38|0.42|0.45|17.0|12.0|20.0|12.0|2|5|5|5,0.25|0.33|0.59|0.61|17.0|12.0|21.0|12.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
151,18,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.4|0.38|0.42|0.45|17.0|12.0|20.0|12.0|2|5|5|5,0.25|0.33|0.59|0.61|17.0|12.0|20.0|15.0|2|5|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0
152,18,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.4|0.38|0.42|0.45|17.0|12.0|20.0|12.0|2|5|5|5,0.25|0.33|0.59|0.61|17.0|12.0|19.0|12.0|2|4|5|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0
153,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|13|20|12|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
154,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|12|20|12|2|5|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
155,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|12|20|12|3|4|4|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|-1.0
156,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
157,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|12|20|12|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
158,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|11|19|12|2|6|5|5,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0
159,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|12|19|12|3|4|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0
160,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.13|0.94|0.08|0.18|17|12|19|12|2|5|5|5,8.0,0.37|-0.48999999999999994|0.38999999999999996|0.22999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
161,19,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.5|0.45|0.47|0.41|17|12|20|12|3|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
162,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|17|12|19|12|2|6|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0
163,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|17|12|20|12|2|5|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
164,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|18|12|18|12|2|5|5|5,3.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
165,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|18|14|23|15|2|5|5|5,4.0,0.0|0.0|0.0|0.0|-1.0|-2.0|-3.0|-3.0|0.0|0.0|0.0|0.0
166,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|17|12|19|12|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
167,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|18|12|18|12|2|5|5|5,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
168,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|18|12|20|12|2|5|5|5,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
169,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|17|12|18|12|2|4|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
170,20,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.32|0.47|0.88|0.68|17|12|20|12|2|5|5|5,0.41|0.46|0.68|0.55|17.0|12.0|20.0|12.0|2|5|4|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
171,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,1.0,0.09|-0.040000000000000036|0.37|-0.3400000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
172,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|17.0|12.0|18.0|12.0|2|5|6|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
173,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|20|14|21|11|2|5|5|5,3.0,0.0|0.0|0.0|0.0|-3.0|-2.0|-3.0|1.0|0.0|0.0|0.0|0.0
174,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|17|12|18|12|3|4|6|4,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|1.0
175,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|17|12|18|12|3|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
176,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|17|12|20|12|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
177,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|17.0|12.0|19.0|12.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
178,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,8.0,-0.41|-0.020000000000000018|0.13|-0.17000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
179,21,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.1|0.28|0.76|0.77|17|12|19|12|2|5|5|5,0.3|0.36|0.62|0.59|18|12|19|12|2|5|5|5,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
180,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|19|12|2|5|6|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
181,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.41|0.04|0.05|1.0|17|12|19|12|2|5|5|5,2.0,0.19|0.38|0.21000000000000002|-0.6799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
182,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.47|0.4|0.1|0.54|17|12|19|12|2|5|5|5,3.0,0.13|0.019999999999999962|0.16|-0.22000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
183,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|20|12|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
184,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|19|12|3|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
185,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|18|12|19|12|2|5|6|5,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
186,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|18|12|19|12|2|5|6|5,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
187,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|18|12|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0
188,22,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|19|12|2|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
189,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|19|12|2|4|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
190,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|19|12|2|6|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
191,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|12|20|12|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
192,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|13|19|12|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
193,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17.0|12.0|19.0|12.0|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
194,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|13|19|12|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
195,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17.0|12.0|19.0|12.0|2|4|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
196,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.6|0.42|0.26|0.32|17|13|19|12|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0
197,23,0.52|0.4|0.46|0.5|17|12|19|12|2|5|5|5,0.67|0.44|0.06|0.14|17|12|19|12|2|5|5|5,0.8|0.09|0.31|0.97|17|12|19|12|2|5|5|5,9.0,-0.20000000000000007|0.32999999999999996|-0.04999999999999999|-0.6499999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
198,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.86|0.01|0.33|0.09|17|12|18|12|2|5|5|5,1.0,-0.26|0.41|0.14999999999999997|0.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
199,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|17|11|18|12|2|5|4|5,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0
200,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|17|13|18|12|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
201,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
202,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|17|12|18|12|2|5|4|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
203,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|18|13|21|12|2|5|5|5,6.0,0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0
204,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|17|12|18|12|3|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
205,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|17|12|18|12|2|4|4|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0
206,24,0.5|0.45|0.47|0.41|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.6|0.42|0.48|0.58|18|13|20|13|2|5|5|5,9.0,0.0|0.0|0.0|0.0|-1.0|-1.0|-2.0|-1.0|0.0|0.0|0.0|0.0
207,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17|15|20|15|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-3.0|0.0|0.0|0.0|0.0
208,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17|12|18|12|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
209,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17|12|18|12|2|6|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
210,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17.0|12.0|18.0|12.0|3|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
211,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.9|0.37|0.31|0.51|17|12|18|12|2|5|5|5,5.0,-0.44|0.020000000000000018|0.06|0.32999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
212,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.85|0.35|0.62|0.99|17|12|18|12|2|5|5|5,6.0,-0.38999999999999996|0.040000000000000036|-0.25|-0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
213,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17|12|18|12|2|5|4|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0
214,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17|12|18|12|3|4|6|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|1.0
215,25,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.46|0.39|0.37|0.84|17|12|18|12|2|4|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
216,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|12|17|12|2|4|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
217,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|13|16|11|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|0.0|0.0|0.0
218,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|18|12|17|12|2|5|5|5,3.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
219,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,4.0,-0.13|0.08999999999999997|0.32|0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
220,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|12|18|12|3|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
221,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|13|18|12|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
222,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|12|17|12|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
223,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|12|17|12|3|4|6|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|1.0
224,26,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.21|0.4|0.25|0.93|17|12|18|12|2|5|5|5,0.4|0.41|0.36|0.76|17|12|17|12|2|5|4|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
225,27,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.71|0.38|0.49|0.76|17|12|18|12|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,1.0,0.05999999999999994|0.07999999999999996|0.24000000000000002|0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
